最新价,涨跌幅,涨跌额,成交量,成交额,振幅,换手率,市盈率,量比,五分钟涨跌,代码,名称,最高价,最低价,今开,昨收,总市值,流通市值,涨速,市净率,60日涨跌幅,年初至今涨跌幅,上市时间
4.22,0.96,0.04,59467,25060080.0,2.15,1.36,-19.21,0.73,0.24,000721,西安饮食,4.25,4.16,4.16,4.18,2106015982,1839720795,-0.24,3.95,-11.16,1.93,19970430
6.65,1.84,0.12,42232,27940691.0,2.91,0.91,25.38,1.69,0.45,000722,湖南发展,6.68,6.49,6.5,6.53,3086652575,3086652575,0.0,1.02,-15.61,-0.89,19970522
7.19,-4.13,-0.31,2117981,1544460880.0,5.2,5.61,47.82,0.88,0.0,000723,美锦能源,7.49,7.1,7.45,7.5,29321489044,27134854876,-0.14,3.4,9.1,-23.75,19970515
5.21,-2.62,-0.14,8638920,4528160256.0,3.18,2.55,54.92,1.18,-0.19,000725,京东方Ａ,5.35,5.18,5.33,5.35,181299657555,176404105547,-0.19,2.09,3.17,15.27,20010112
6.88,0.15,0.01,24941,17136757.0,0.73,0.44,46.29,0.59,0.0,000726,鲁  泰Ａ,6.9,6.85,6.86,6.87,5903876202,3861498301,0.0,0.77,-11.34,-23.98,20001225
2.47,-1.2,-0.03,103173,25485198.0,2.0,0.35,-8.86,0.53,0.0,000727,*ST东科,2.5,2.45,2.49,2.5,11188030441,7238720093,0.0,3.5,-3.14,18.18,19970520
8.75,0.23,0.02,407296,355024192.0,1.72,0.95,26.51,0.61,0.0,000728,国元证券,8.79,8.64,8.73,8.73,38183056546,37548780544,-0.11,1.25,-7.51,5.8,19970616
8.53,-0.93,-0.08,299144,255815683.0,4.53,1.19,37.44,0.5,0.0,000729,燕京啤酒,8.79,8.4,8.63,8.61,24042140579,21405553234,-0.12,1.77,14.34,31.23,19970716
-,-,-,-,-,-,-,-,-,-,000730,*ST环保,-,-,-,2.6,-,-,-,-,-,-,19970522
5.18,-1.71,-0.09,84055,43722728.0,2.09,1.42,32.71,0.7,0.0,000731,四川美丰,5.27,5.16,5.24,5.27,3063888943,3063888943,0.0,1.08,-8.16,0.39,19970617
3.73,-1.84,-0.07,209315,78233948.0,2.89,0.84,-3.53,1.13,0.0,000732,泰禾集团,3.81,3.7,3.79,3.8,9283602371,9273064957,0.27,0.53,-24.8,-39.35,19970704
43.59,1.66,0.71,68498,294784272.0,2.92,1.33,46.94,0.55,0.02,000733,振华科技,43.59,42.34,43.0,42.88,22440376889,22440376889,0.07,3.93,9.08,154.91,19970703
