最新价,涨跌幅,涨跌额,成交量,成交额,振幅,换手率,市盈率,量比,五分钟涨跌,代码,名称,最高价,最低价,今开,昨收,总市值,流通市值,涨速,市净率,60日涨跌幅,年初至今涨跌幅,上市时间
6.8,-1.73,-0.12,22369,15363333.0,2.17,0.97,31.15,1.34,-0.44,002566,益盛药业,6.95,6.8,6.93,6.92,2250470880,1575699971,-0.58,1.14,-7.61,2.72,20110318
8.48,-2.08,-0.18,249501,213245953.0,3.0,2.62,8.82,0.76,0.0,002567,唐人神,8.73,8.47,8.7,8.66,8302577895,8069305171,0.0,1.65,-14.26,-2.86,20110325
87.89,10.0,7.99,68175,576414736.0,11.15,1.96,92.19,1.83,0.0,002568,百润股份,87.89,78.98,79.1,79.9,47096069721,30647272267,0.0,15.37,62.28,242.38,20110325
11.88,-0.83,-0.1,2877,3428671.0,3.17,0.21,-16.64,0.5,-0.75,002569,ST步森,12.24,11.86,12.24,11.98,1713214800,1658747970,-0.75,5.94,-30.08,21.47,20110412
5.83,-1.52,-0.09,127540,75221980.0,2.53,1.25,88.02,0.86,-0.17,002570,贝因美,5.97,5.82,5.89,5.92,5961291600,5960972408,0.17,3.28,-26.11,8.77,20110412
9.29,-9.89,-1.02,384134,363189504.0,6.69,12.92,3168.58,1.46,-2.0,002571,德力股份,9.97,9.28,9.85,10.31,3641222003,2761335799,-1.17,2.54,42.27,81.8,20110412
26.88,-3.41,-0.95,101893,277124560.0,4.17,1.6,26.39,1.64,0.07,002572,索菲亚,27.95,26.79,27.81,27.83,24524506621,17134493725,-0.07,4.38,-0.74,31.76,20110412
5.42,-2.17,-0.12,34963,19172242.0,2.53,0.32,24.31,1.23,-0.18,002573,清新环境,5.55,5.41,5.54,5.54,5860494782,5849021390,-0.18,1.19,-17.88,-13.97,20110422
4.77,-1.45,-0.07,32431,15590706.0,2.48,0.61,64.05,1.31,0.21,002574,明牌珠宝,4.86,4.74,4.83,4.84,2518560000,2518560000,0.21,0.77,-7.02,-6.1,20110422
3.49,5.12,0.17,66134,22666689.0,4.82,1.12,-110.95,1.45,0.0,002575,*ST群兴,3.49,3.33,3.43,3.32,2159332800,2054632800,0.0,3.09,-21.04,-50.36,20110422
11.77,-3.68,-0.45,33307,39928793.0,4.34,2.03,24.12,1.18,-0.08,002576,通达动力,12.3,11.77,12.3,12.22,1943227000,1935167540,-0.17,2.05,-6.29,20.47,20110428
